utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Alto-1__pharyngeal__control__clouds__0007,EN-Alto-1,pharyngeal,control,up and everything will be just fine and well go up up up but ill fly a little higher,up and everything will be just fine and we go up up up but i'll fly a little higher,0.05263157894736842,0.03636363636363636,1,0,0,19
EN-Alto-1__pharyngeal__control__clouds__0008,EN-Alto-1,pharyngeal,control,go up in the clouds because the views a little nicer up here my,"go up in the clouds because the view is a little nicer up here, my",0.14285714285714285,0.024390243902439025,1,0,1,14
EN-Alto-1__pharyngeal__control__clouds__0009,EN-Alto-1,pharyngeal,control,dear it wont be long now it wont be long now,it won't be long now it won't be long now,0.09090909090909091,0.10344827586206896,0,1,0,11
EN-Alto-1__pharyngeal__control__clouds__0010,EN-Alto-1,pharyngeal,control,if only i had a little bit more time,if only i had a little bit more time,0.0,0.0,0,0,0,9
EN-Alto-1__pharyngeal__control__clouds__0011,EN-Alto-1,pharyngeal,control,if only i had a little bit more time,if only i had a little bit more time,0.0,0.0,0,0,0,9
EN-Alto-1__pharyngeal__control__clouds__0012,EN-Alto-1,pharyngeal,control,with you we could go up up up and take that little ride,with you we could go up up up and i take that little ride,0.07692307692307693,0.02857142857142857,0,0,1,13
EN-Alto-1__pharyngeal__control__clouds__0013,EN-Alto-1,pharyngeal,control,well sit there holding hands and everything will be just right and maybe someday,we will see their holding hands and everything will be just right and maybe someday,0.2857142857142857,0.09259259259259259,3,0,1,14
EN-Alto-1__pharyngeal__control__clouds__0014,EN-Alto-1,pharyngeal,control,ill see you again well float up in the clouds and well never,"i'll see you again, we'll float up in the clouds and we will never",0.15384615384615385,0.07894736842105263,1,0,1,13
EN-Alto-1__pharyngeal__control__clouds__0015,EN-Alto-1,pharyngeal,control,see the end well go up up up but ill fly a little higher,see the end and wiggle up up up but i'll fly a little higher,0.14285714285714285,0.2,2,0,0,14
EN-Alto-1__pharyngeal__control__clouds__0016,EN-Alto-1,pharyngeal,control,go up in the clouds because the views a little nicer up here my,"go up in the crowds because the view is little nicer up here, my dear.",0.2857142857142857,0.14634146341463414,3,0,1,14
EN-Alto-1__pharyngeal__control__clouds__0017,EN-Alto-1,pharyngeal,control,dear it wont be long now it wont be long now,"d, you won't be alone now, you won't be alone now",0.45454545454545453,0.41379310344827586,5,0,0,11
EN-Alto-1__pharyngeal__speech__clouds__0000,EN-Alto-1,pharyngeal,speech,i fell down down down in this dark and lonely hole there was no one there to care about me anymore,if only i had a little bit more time. if only i,1.0,0.859375,12,9,0,21
EN-Alto-1__pharyngeal__speech__clouds__0001,EN-Alto-1,pharyngeal,speech,and i needed a way to climb and grab a hold of the edge you were sitting there,i had a bit more time with you.,0.8333333333333334,0.8125,5,10,0,18
EN-Alto-1__pharyngeal__speech__clouds__0002,EN-Alto-1,pharyngeal,speech,holding a rope and well go up up up but ill fly a little higher,could go up up up and take that little ride.,0.6666666666666666,0.6341463414634146,5,5,0,15
EN-Alto-1__pharyngeal__speech__clouds__0003,EN-Alto-1,pharyngeal,speech,go up in the clouds because the views a little nicer up here my,we'll see they are holding hands and everything is fine.,1.0,0.9024390243902439,10,4,0,14
EN-Alto-1__pharyngeal__speech__clouds__0004,EN-Alto-1,pharyngeal,speech,dear it wont be long now it wont be long now when we get back,thing will be just right. and maybe some,0.9333333333333333,0.825,7,7,0,15
EN-Alto-1__pharyngeal__speech__clouds__0005,EN-Alto-1,pharyngeal,speech,on land well ill never get my chance be ready to live and itll be ripped right out of my hands,someday i'll see you again. we'll float up in the clouds.,0.9523809523809523,0.8225806451612904,10,10,0,21
EN-Alto-1__pharyngeal__speech__clouds__0006,EN-Alto-1,pharyngeal,speech,and maybe someday well take a little ride well go up up,and we will never see the end.,0.9166666666666666,0.8055555555555556,6,5,0,12
EN-Alto-1__pharyngeal__speech__clouds__0007,EN-Alto-1,pharyngeal,speech,up and everything will be just fine and well go up up up but ill fly a little higher,and we'll go up up up but i'll fly a little higher,0.3684210526315789,0.43636363636363634,0,7,0,19
EN-Alto-1__pharyngeal__speech__clouds__0008,EN-Alto-1,pharyngeal,speech,go up in the clouds because the views a little nicer up here my,go up in the clouds because the view is little nicer.,0.35714285714285715,0.21951219512195122,2,3,0,14
EN-Alto-1__pharyngeal__speech__clouds__0009,EN-Alto-1,pharyngeal,speech,dear it wont be long now it wont be long now,it won't be long now.,0.5454545454545454,0.5517241379310345,0,6,0,11
EN-Alto-1__pharyngeal__speech__clouds__0010,EN-Alto-1,pharyngeal,speech,if only i had a little bit more time,i fell down down down into this,0.8888888888888888,0.84,6,2,0,9
EN-Alto-1__pharyngeal__speech__clouds__0011,EN-Alto-1,pharyngeal,speech,if only i had a little bit more time,dark and lonely hole.,1.0,0.88,4,5,0,9
EN-Alto-1__pharyngeal__speech__clouds__0012,EN-Alto-1,pharyngeal,speech,with you we could go up up up and take that little ride,was no one there to care about.,1.0,0.8285714285714286,7,6,0,13
EN-Alto-1__pharyngeal__speech__clouds__0013,EN-Alto-1,pharyngeal,speech,well sit there holding hands and everything will be just right and maybe someday,me anymore and i needed a way to climb and grab a,0.9285714285714286,0.8148148148148148,11,2,0,14
EN-Alto-1__pharyngeal__speech__clouds__0014,EN-Alto-1,pharyngeal,speech,ill see you again well float up in the clouds and well never,hold of the edge you were sitting there holding a rope and,1.0,0.8421052631578947,8,3,2,13
EN-Alto-1__pharyngeal__speech__clouds__0015,EN-Alto-1,pharyngeal,speech,see the end well go up up up but ill fly a little higher,and i will go up up up but i will fly a little higher,0.42857142857142855,0.22857142857142856,4,1,1,14
EN-Alto-1__pharyngeal__speech__clouds__0016,EN-Alto-1,pharyngeal,speech,go up in the clouds because the views a little nicer up here my,go up in the clouds because the view is little nicer.,0.35714285714285715,0.21951219512195122,2,3,0,14
EN-Alto-1__pharyngeal__speech__clouds__0017,EN-Alto-1,pharyngeal,speech,dear it wont be long now it wont be long now,"when we get back on land, well, i'll never get my chance. be ready to leave and it'll be ripped right out of my hands. and maybe someday we'll take a little ride. we'll go up, up, up, and everything will be just fine. and we'll go up, up, up. but i'll fly a little higher. go up in the clouds because the view is a little nicer.",6.0,6.206896551724138,9,0,57,11
EN-Alto-1__pharyngeal__technique__clouds__0000,EN-Alto-1,pharyngeal,technique,i fell down down down in this dark and lonely hole there was no one there to care about me anymore,i feel down down down in this dark and lonely hole there's no one there to care about me anymore,0.14285714285714285,0.046875,2,1,0,21
EN-Alto-1__pharyngeal__technique__clouds__0001,EN-Alto-1,pharyngeal,technique,and i needed a way to climb and grab a hold of the edge you were sitting there,and i needed a way to climb and grab a hold of the edge you were sitting there,0.0,0.0,0,0,0,18
EN-Alto-1__pharyngeal__technique__clouds__0002,EN-Alto-1,pharyngeal,technique,holding a rope and well go up up up but ill fly a little higher,holding a rope and we go up up up but i'll fly a little higher,0.06666666666666667,0.04878048780487805,1,0,0,15
EN-Alto-1__pharyngeal__technique__clouds__0003,EN-Alto-1,pharyngeal,technique,go up in the clouds because the views a little nicer up here my,go up in the clouds because the view is a little nicer up here in my,0.21428571428571427,0.07317073170731707,1,0,2,14
EN-Alto-1__pharyngeal__technique__clouds__0004,EN-Alto-1,pharyngeal,technique,dear it wont be long now it wont be long now when we get back,"d e e e won't be long now, it won't be long now. when will you get back?",0.4,0.2,3,0,3,15
EN-Alto-1__pharyngeal__technique__clouds__0005,EN-Alto-1,pharyngeal,technique,on land well ill never get my chance be ready to live and itll be ripped right out of my hands,"or learn a word, i'll never get my chance be ready to leave and it will rip right out my hands",0.42857142857142855,0.22580645161290322,7,1,1,21
EN-Alto-1__pharyngeal__technique__clouds__0006,EN-Alto-1,pharyngeal,technique,and maybe someday well take a little ride well go up up,"and maybe someday i'll take a little ride we'll go up, up, up",0.16666666666666666,0.1111111111111111,1,0,1,12
EN-Alto-1__pharyngeal__technique__clouds__0007,EN-Alto-1,pharyngeal,technique,up and everything will be just fine and well go up up up but ill fly a little higher,up and everything will be just fine and we'll go up up up but i'll fly a little higher,0.0,0.0,0,0,0,19
EN-Alto-1__pharyngeal__technique__clouds__0008,EN-Alto-1,pharyngeal,technique,go up in the clouds because the views a little nicer up here my,go off in the clouds because the view is a little nicer up here in my,0.2857142857142857,0.12195121951219512,2,0,2,14
EN-Alto-1__pharyngeal__technique__clouds__0009,EN-Alto-1,pharyngeal,technique,dear it wont be long now it wont be long now,d e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e,40.36363636363637,15.241379310344827,11,0,433,11
EN-Alto-1__pharyngeal__technique__clouds__0010,EN-Alto-1,pharyngeal,technique,if only i had a little bit more time,if only i had a little bit more time,0.0,0.0,0,0,0,9
EN-Alto-1__pharyngeal__technique__clouds__0011,EN-Alto-1,pharyngeal,technique,if only i had a little bit more time,if only i had a little bit more time,0.0,0.0,0,0,0,9
EN-Alto-1__pharyngeal__technique__clouds__0012,EN-Alto-1,pharyngeal,technique,with you we could go up up up and take that little ride,with you we could go up up up and take that little ride,0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__technique__clouds__0013,EN-Alto-1,pharyngeal,technique,well sit there holding hands and everything will be just right and maybe someday,we will see their holding hands and everything will be just right and maybe someday,0.2857142857142857,0.09259259259259259,3,0,1,14
EN-Alto-1__pharyngeal__technique__clouds__0014,EN-Alto-1,pharyngeal,technique,ill see you again well float up in the clouds and well never,"i'll see you again, we'll float up in the clouds and we will never",0.15384615384615385,0.07894736842105263,1,0,1,13
EN-Alto-1__pharyngeal__technique__clouds__0015,EN-Alto-1,pharyngeal,technique,see the end well go up up up but ill fly a little higher,see the end and we'll go up up up but i'll fly a little higher,0.07142857142857142,0.08571428571428572,0,0,1,14
EN-Alto-1__pharyngeal__technique__clouds__0016,EN-Alto-1,pharyngeal,technique,go up in the clouds because the views a little nicer up here my,"go up in the clouds because the view is a little nicer up here, my",0.14285714285714285,0.024390243902439025,1,0,1,14
EN-Alto-1__pharyngeal__technique__clouds__0017,EN-Alto-1,pharyngeal,technique,dear it wont be long now it wont be long now,"deeeee won't be long now, it won't be long now.",0.18181818181818182,0.13793103448275862,1,1,0,11
EN-Alto-1__pharyngeal__control__love_stroy__0000,EN-Alto-1,pharyngeal,control,we were both young when i first saw you i close my eyes and the flashback starts im standing there,we were both young when i first saw you i closed my eyes and a flashback start i'm standing there,0.15,0.06557377049180328,3,0,0,20
EN-Alto-1__pharyngeal__control__love_stroy__0001,EN-Alto-1,pharyngeal,control,on a balcony in summer air see the lights see the party the ball gowns,"on a balcony in summer air see the lights, see the parties, the ballgames",0.2,0.09090909090909091,2,1,0,15
EN-Alto-1__pharyngeal__control__love_stroy__0002,EN-Alto-1,pharyngeal,control,see you make your way through the crowd and say hello little did i know,see you make your way through the crowd and say hello little did i know,0.0,0.0,0,0,0,15
EN-Alto-1__pharyngeal__control__love_stroy__0003,EN-Alto-1,pharyngeal,control,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,"that you are romeo, you were throwing pebbles and my daddy says stay away from julie",0.1875,0.09090909090909091,3,0,0,16
EN-Alto-1__pharyngeal__control__love_stroy__0004,EN-Alto-1,pharyngeal,control,and i was crying on the staircase begging you please dont go,and i was crying on the staircase begging you please don't go,0.0,0.0,0,0,0,12
EN-Alto-1__pharyngeal__control__love_stroy__0005,EN-Alto-1,pharyngeal,control,and i said romeo take me somewhere we can be alone ill be,"and i said, romeo, take me somewhere we can be alone, i'll be",0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__control__love_stroy__0006,EN-Alto-1,pharyngeal,control,waiting all theres left to do is run youll be the prince and ill be the princess its a love story baby just say yes,waiting all there's left to do is wrong you be the prince and i'll be the princess it's a love story baby just say yes,0.08,0.03896103896103896,2,0,0,25
EN-Alto-1__pharyngeal__control__love_stroy__0007,EN-Alto-1,pharyngeal,control,so i sneak out to the garden to see you we keep quiet cause were dead if they knew so close your eyes,so i sneak out to the garden to see you we keep it quiet cause we doubt if you knew so close your eyes,0.17391304347826086,0.11666666666666667,3,0,1,23
EN-Alto-1__pharyngeal__control__love_stroy__0008,EN-Alto-1,pharyngeal,control,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,"escape this town for a little while, oh oh oh cause you were over you i was a scarlet letter and my daddy say stay away from juliet",0.15384615384615385,0.09876543209876543,2,0,2,26
EN-Alto-1__pharyngeal__control__love_stroy__0009,EN-Alto-1,pharyngeal,control,but you were everything to me i was begging you please dont go,"but you were everything to me, i was begging you please don't go",0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__control__love_stroy__0010,EN-Alto-1,pharyngeal,control,and i said romeo take me somewhere we can be alone ill be waiting all theres left to do is run youll be the prince,"and i said, romeo, take me somewhere we can be alone i'll be waiting, all there's left to do is run you be the prince",0.04,0.013513513513513514,1,0,0,25
EN-Alto-1__pharyngeal__control__love_stroy__0011,EN-Alto-1,pharyngeal,control,and ill be the princess its a love story baby just say yes,"and i'll be the princess, it's a love story, baby just say yes",0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__control__love_stroy__0012,EN-Alto-1,pharyngeal,control,romeo save me theyre trying to tell me how to feel this love is difficult but its real dont be afraid well,"romeo save me, they're trying to tell me how to feel this love is difficult but it's a reed, don't be afraid mate",0.13636363636363635,0.07042253521126761,2,0,1,22
EN-Alto-1__pharyngeal__control__love_stroy__0013,EN-Alto-1,pharyngeal,control,make it out of this mess its a love story baby just say yes,"making all of this mess is a love story, baby just say yes",0.2857142857142857,0.15,3,1,0,14
EN-Alto-1__pharyngeal__control__love_stroy__0014,EN-Alto-1,pharyngeal,control,i got tired of waiting wondering if you were ever coming around,"and i got tired of waiting, i wonder if you're ever coming around",0.4166666666666667,0.225,2,1,2,12
EN-Alto-1__pharyngeal__control__love_stroy__0015,EN-Alto-1,pharyngeal,control,my faith in you was fading when i met you on the outskirts of town,"my face singing, you fading when i met you on the outskirts of town",0.2,0.19047619047619047,2,1,0,15
EN-Alto-1__pharyngeal__control__love_stroy__0016,EN-Alto-1,pharyngeal,control,and i said romeo save me ive been feeling so alone i keep waiting,"and i said, romeo, save me i've been feeling so alone, i'll keep waiting",0.07142857142857142,0.047619047619047616,1,0,0,14
EN-Alto-1__pharyngeal__control__love_stroy__0017,EN-Alto-1,pharyngeal,control,for you but you never come is this in my head i dont know what to think he knelt to the ground and pulled out a ring and said,for you but you never come is this in my head i don't know what to think inhale to the ground and pour out the rain and say,0.20689655172413793,0.16455696202531644,5,1,0,29
EN-Alto-1__pharyngeal__control__love_stroy__0018,EN-Alto-1,pharyngeal,control,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,"marry me julie, you'll never have to be alone i love you and that's all i really know i told to your dad go pick up a white dress, it's a love story baby just say yes",0.08108108108108109,0.06666666666666667,3,0,0,37
EN-Alto-1__pharyngeal__speech__love_stroy__0000,EN-Alto-1,pharyngeal,speech,we were both young when i first saw you i close my eyes and the flashback starts im standing there,we were both young when i first saw you. i closed my eyes and the flashback starts. i'm standing there,0.05,0.03278688524590164,1,0,0,20
EN-Alto-1__pharyngeal__speech__love_stroy__0001,EN-Alto-1,pharyngeal,speech,on a balcony in summer air see the lights see the party the ball gowns,"on the balcony in summer air. see the lights, see the party, the ballgowns,",0.2,0.06818181818181818,2,1,0,15
EN-Alto-1__pharyngeal__speech__love_stroy__0002,EN-Alto-1,pharyngeal,speech,see you make your way through the crowd and say hello little did i know,see you make your way through the crowd and say hello. little did i know,0.0,0.0,0,0,0,15
EN-Alto-1__pharyngeal__speech__love_stroy__0003,EN-Alto-1,pharyngeal,speech,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,that you were romeo you were throwing pebbles and my daddy says stay away from juliet.,0.0625,0.01818181818181818,1,0,0,16
EN-Alto-1__pharyngeal__speech__love_stroy__0004,EN-Alto-1,pharyngeal,speech,and i was crying on the staircase begging you please dont go,and i was crying on the staircase begging you please don't go.,0.0,0.0,0,0,0,12
EN-Alto-1__pharyngeal__speech__love_stroy__0005,EN-Alto-1,pharyngeal,speech,and i said romeo take me somewhere we can be alone ill be,"and i said, romeo, take me somewhere we can be alone. i'll be waiting.",0.07692307692307693,0.13157894736842105,0,0,1,13
EN-Alto-1__pharyngeal__speech__love_stroy__0006,EN-Alto-1,pharyngeal,speech,waiting all theres left to do is run youll be the prince and ill be the princess its a love story baby just say yes,waiting all there's left to do is run. you'll be the prince and i'll be the princess. it's a love story baby just say yes.,0.0,0.0,0,0,0,25
EN-Alto-1__pharyngeal__speech__love_stroy__0007,EN-Alto-1,pharyngeal,speech,so i sneak out to the garden to see you we keep quiet cause were dead if they knew so close your eyes,so i sneak out to the garden to see you. we keep quiet cause we are dead if they knew. so close your eyes and,0.13043478260869565,0.1,1,0,2,23
EN-Alto-1__pharyngeal__speech__love_stroy__0008,EN-Alto-1,pharyngeal,speech,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,"escape this town for a little while. but you were romeo, i was the scarlet letter. and my daddy said stay away from juliet.",0.15384615384615385,0.07407407407407407,2,2,0,26
EN-Alto-1__pharyngeal__speech__love_stroy__0009,EN-Alto-1,pharyngeal,speech,but you were everything to me i was begging you please dont go,but you are everything to me. i was begging you please don't go.,0.07692307692307693,0.05128205128205128,1,0,0,13
EN-Alto-1__pharyngeal__speech__love_stroy__0010,EN-Alto-1,pharyngeal,speech,and i said romeo take me somewhere we can be alone ill be waiting all theres left to do is run youll be the prince,"and i said, romeo, take me somewhere we can be alone. i'll be waiting. all they're left to do is run. it'll be the prince.",0.08,0.06756756756756757,2,0,0,25
EN-Alto-1__pharyngeal__speech__love_stroy__0011,EN-Alto-1,pharyngeal,speech,and ill be the princess its a love story baby just say yes,and i'll be the princess. it's a love story baby just say yes.,0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__speech__love_stroy__0012,EN-Alto-1,pharyngeal,speech,romeo save me theyre trying to tell me how to feel this love is difficult but its real dont be afraid well,"romeo save me, they're trying to tell me how to feel. this love is difficult but it's real. don't be afraid, we'll",0.0,0.0,0,0,0,22
EN-Alto-1__pharyngeal__speech__love_stroy__0013,EN-Alto-1,pharyngeal,speech,make it out of this mess its a love story baby just say yes,make it out of this mess. it's a love story baby just say yes.,0.0,0.0,0,0,0,14
EN-Alto-1__pharyngeal__speech__love_stroy__0014,EN-Alto-1,pharyngeal,speech,i got tired of waiting wondering if you were ever coming around,"i got tired of waiting, wondering if you were ever coming around.",0.0,0.0,0,0,0,12
EN-Alto-1__pharyngeal__speech__love_stroy__0015,EN-Alto-1,pharyngeal,speech,my faith in you was fading when i met you on the outskirts of town,my faith in you was fading when i met you on the outskirts of town.,0.0,0.0,0,0,0,15
EN-Alto-1__pharyngeal__speech__love_stroy__0016,EN-Alto-1,pharyngeal,speech,and i said romeo save me ive been feeling so alone i keep waiting,"and i said, romeo save me, i've been feeling so alone, i keep waiting",0.0,0.0,0,0,0,14
EN-Alto-1__pharyngeal__speech__love_stroy__0017,EN-Alto-1,pharyngeal,speech,for you but you never come is this in my head i dont know what to think he knelt to the ground and pulled out a ring and said,he knelt to the ground and pulled out the rain and said,0.6551724137931034,0.6075949367088608,2,17,0,29
EN-Alto-1__pharyngeal__speech__love_stroy__0018,EN-Alto-1,pharyngeal,speech,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,marry me julia you'll never have to be alone i love you and that's all i really know i talked to your dad go pick out a white dress it's a love story baby just say yes,0.02702702702702703,0.02857142857142857,1,0,0,37
EN-Alto-1__pharyngeal__technique__love_stroy__0000,EN-Alto-1,pharyngeal,technique,we were both young when i first saw you i close my eyes and the flashback starts im standing there,we were both young when i first saw you i closed my eyes and the flashback started standing there,0.15,0.08196721311475409,2,1,0,20
EN-Alto-1__pharyngeal__technique__love_stroy__0001,EN-Alto-1,pharyngeal,technique,on a balcony in summer air see the lights see the party the ball gowns,"on a balcony and some air see the light, see the party, the ball girls",0.26666666666666666,0.13636363636363635,4,0,0,15
EN-Alto-1__pharyngeal__technique__love_stroy__0002,EN-Alto-1,pharyngeal,technique,see you make your way through the crowd and say hello little did i know,see you make your way through the crowd and say hello little did i know,0.0,0.0,0,0,0,15
EN-Alto-1__pharyngeal__technique__love_stroy__0003,EN-Alto-1,pharyngeal,technique,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,that you and romeo used to own a store in pebbles and my daddy says stay away from juliet,0.5,0.2727272727272727,5,0,3,16
EN-Alto-1__pharyngeal__technique__love_stroy__0004,EN-Alto-1,pharyngeal,technique,and i was crying on the staircase begging you please dont go,and i was crying on the staircase begging you please don't go,0.0,0.0,0,0,0,12
EN-Alto-1__pharyngeal__technique__love_stroy__0005,EN-Alto-1,pharyngeal,technique,and i said romeo take me somewhere we can be alone ill be,"and i said, romeo, take me somewhere we can be alone, there'll be",0.07692307692307693,0.10526315789473684,1,0,0,13
EN-Alto-1__pharyngeal__technique__love_stroy__0006,EN-Alto-1,pharyngeal,technique,waiting all theres left to do is run youll be the prince and ill be the princess its a love story baby just say yes,waiting all there's left to do is drown you be the prince and i'll be the princess it's a love story baby just say yes,0.08,0.03896103896103896,2,0,0,25
EN-Alto-1__pharyngeal__technique__love_stroy__0007,EN-Alto-1,pharyngeal,technique,so i sneak out to the garden to see you we keep quiet cause were dead if they knew so close your eyes,so i sneak out to the garden to see you we keep it quiet cause we're dead if you knew so close your eyes,0.08695652173913043,0.06666666666666667,1,0,1,23
EN-Alto-1__pharyngeal__technique__love_stroy__0008,EN-Alto-1,pharyngeal,technique,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,"escape this town for a little while, oh, oh, oh cause you were romeo, i was scarlet letter in my dad's sack, say a rift from juliet",0.3076923076923077,0.14814814814814814,5,1,2,26
EN-Alto-1__pharyngeal__technique__love_stroy__0009,EN-Alto-1,pharyngeal,technique,but you were everything to me i was begging you please dont go,when you were everything to me i was begging you please don't go,0.07692307692307693,0.07692307692307693,1,0,0,13
EN-Alto-1__pharyngeal__technique__love_stroy__0010,EN-Alto-1,pharyngeal,technique,and i said romeo take me somewhere we can be alone ill be waiting all theres left to do is run youll be the prince,"and i said, romeo, take me somewhere we can be alone i'll be waiting, all they're left to do is wrong you've been the princess",0.2,0.12162162162162163,5,0,0,25
EN-Alto-1__pharyngeal__technique__love_stroy__0011,EN-Alto-1,pharyngeal,technique,and ill be the princess its a love story baby just say yes,"i've been a princess, it's a love story, baby just say yes",0.3076923076923077,0.17073170731707318,3,1,0,13
EN-Alto-1__pharyngeal__technique__love_stroy__0012,EN-Alto-1,pharyngeal,technique,romeo save me theyre trying to tell me how to feel this love is difficult but its real dont be afraid well,"romeo save me, they're trying to tell me how to feel this love is difficult, but it's real don't be afraid, we'll get through this",0.13636363636363635,0.1267605633802817,0,0,3,22
EN-Alto-1__pharyngeal__technique__love_stroy__0013,EN-Alto-1,pharyngeal,technique,make it out of this mess its a love story baby just say yes,make it out of this mess it's a love story baby just say yes,0.0,0.0,0,0,0,14
EN-Alto-1__pharyngeal__technique__love_stroy__0014,EN-Alto-1,pharyngeal,technique,i got tired of waiting wondering if you were ever coming around,"i got tired waiting, wonder if you were ever coming around",0.16666666666666666,0.1,1,1,0,12
EN-Alto-1__pharyngeal__technique__love_stroy__0015,EN-Alto-1,pharyngeal,technique,my faith in you was fading when i met you on the outskirts of town,my faith in you was fading when i met you on the outskirts of town,0.0,0.0,0,0,0,15
EN-Alto-1__pharyngeal__technique__love_stroy__0016,EN-Alto-1,pharyngeal,technique,and i said romeo save me ive been feeling so alone i keep waiting,"and i said, romeo, save me i've been feeling so alone i keep waiting",0.0,0.0,0,0,0,14
EN-Alto-1__pharyngeal__technique__love_stroy__0017,EN-Alto-1,pharyngeal,technique,for you but you never come is this in my head i dont know what to think he knelt to the ground and pulled out a ring and said,for you but you never come as it's in my head i don't know all the singing now to the ground and put out a rain and said,0.3103448275862069,0.24050632911392406,8,1,0,29
EN-Alto-1__pharyngeal__technique__love_stroy__0018,EN-Alto-1,pharyngeal,technique,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,"marry me julie, you never have to be alone i love you and that's all i really know i told to your dad go pick out a white dress, it's a love story baby just say yes",0.08108108108108109,0.05714285714285714,3,0,0,37
EN-Alto-1__pharyngeal__control__monsters__0000,EN-Alto-1,pharyngeal,control,i see your monsters i see your pain tell me your problems ill chase them away,"i see your monsters, i see your pain tell me your problems, i'll chase that away",0.0625,0.04081632653061224,1,0,0,16
EN-Alto-1__pharyngeal__control__monsters__0001,EN-Alto-1,pharyngeal,control,ill be your lighthouse ill make it okay when i see your monsters ill stand there so brave and chase them all away,"i'll be your lighthouse, i'll make it okay when i see you monsters, i'll stand there so brave and chase them all the way",0.13043478260869565,0.043478260869565216,2,0,1,23
EN-Alto-1__pharyngeal__control__monsters__0002,EN-Alto-1,pharyngeal,control,in the dark we we we stand apart we,in the dark we we we stand apart we we,0.1111111111111111,0.07692307692307693,0,0,1,9
EN-Alto-1__pharyngeal__control__monsters__0003,EN-Alto-1,pharyngeal,control,we never see that the things we need are staring right at us,we never see that the things we need are staring right at us,0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__control__monsters__0004,EN-Alto-1,pharyngeal,control,you just want to hide hide hide never show your smile smile stand alone when you need someone its the hardest thing of all that you see,"you just wanna hide, hide, hide, never show your smile, smile stand alone when you need someone, it's the hardest thing of all that you see",0.07407407407407407,0.034482758620689655,1,1,0,27
EN-Alto-1__pharyngeal__control__monsters__0005,EN-Alto-1,pharyngeal,control,are the bad bad bad memories take your time and youll find me,"are the bad, bad, bad memories take your time and don't find me",0.07692307692307693,0.1,1,0,0,13
EN-Alto-1__pharyngeal__control__monsters__0006,EN-Alto-1,pharyngeal,control,i see your monsters i see your pain tell me your problems ill chase them away,"i see you monsters, i see your pain tell me your problems, i'll chase them away",0.0625,0.04081632653061224,1,0,0,16
EN-Alto-1__pharyngeal__control__monsters__0007,EN-Alto-1,pharyngeal,control,ill be your lighthouse ill make it okay when i see your monsters,"i'll be your lighthouse, i'll make it okay when i see your monsters",0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__control__monsters__0008,EN-Alto-1,pharyngeal,control,ill stand there so brave and chase them all away,else then they're so brave and chase them all the way,0.5,0.2,4,0,1,10
EN-Alto-1__pharyngeal__control__monsters__0009,EN-Alto-1,pharyngeal,control,i could see the sky sky sky beautiful tonight night when you breathe,"i could see the sky, sky, sky, beautiful tonight, night, when you breathe",0.0,0.0,0,0,0,13
EN-Alto-1__pharyngeal__control__monsters__0010,EN-Alto-1,pharyngeal,control,why cant you see that the clouds are in your head i would stay there there,"we come to see that the clouds are in your head i will stay there, there",0.25,0.13953488372093023,4,0,0,16
